dbcount,filename,-95,-90,-85,-80,-75,-70,-65,-60,-55,-50,-45,-40,-35,-30,-25,-20,-15,-10,-5,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
70,data_20140725_170241_46170_compute-0-2.local.h5,21.666666666666664,17.142857142857142,20.714285714285712,23.80952380952381,22.857142857142854,28.571428571428569,25.714285714285712,16.666666666666664,20.238095238095234,19.761904761904759,19.999999999999996,19.285714285714285,19.285714285714285,19.523809523809522,19.523809523809522,20.238095238095234,19.761904761904759,22.857142857142854,23.333333333333329,20.238095238095234,168.33333333333331,47.61904761904762,11.19047619047619,12.619047619047619,19.285714285714285,34.285714285714285,53.571428571428569,36.904761904761898,24.285714285714285,22.619047619047617,13.809523809523807,10.238095238095237,12.142857142857142,10.238095238095237,12.857142857142856,22.142857142857142,31.904761904761902,31.428571428571427,26.666666666666664,19.285714285714285
70,data_20140725_170241_53507_compute-0-3.local.h5,16.703296703296701,15.384615384615385,15.384615384615385,17.802197802197799,18.46153846153846,18.021978021978018,17.142857142857142,16.263736263736263,16.04395604395604,16.703296703296701,17.58241758241758,16.703296703296701,21.758241758241756,16.703296703296701,17.362637362637361,16.04395604395604,18.241758241758241,18.681318681318679,20.659340659340657,22.637362637362635,169.23076923076923,42.857142857142854,16.263736263736263,7.0329670329670328,10.109890109890108,13.186813186813184,19.12087912087912,16.703296703296701,13.626373626373624,14.505494505494504,16.923076923076923,14.285714285714285,14.945054945054943,18.021978021978018,19.12087912087912,23.076923076923073,19.999999999999996,14.945054945054943,17.362637362637361,18.681318681318679
70,data_20140725_170241_59649_compute-0-1.local.h5,18.441558441558438,16.623376623376622,18.7012987012987,20.259740259740258,17.662337662337659,17.662337662337659,13.246753246753247,11.948051948051946,12.727272727272725,15.064935064935062,11.688311688311687,12.727272727272725,12.987012987012987,12.987012987012987,14.285714285714285,18.7012987012987,20.519480519480517,13.506493506493506,9.870129870129869,9.0909090909090899,148.83116883116884,20.259740259740258,3.8961038961038956,6.2337662337662323,15.584415584415583,24.155844155844154,23.896103896103892,16.88311688311688,13.246753246753247,10.909090909090908,3.8961038961038956,3.8961038961038956,5.1948051948051939,7.7922077922077913,7.532467532467531,10.909090909090908,13.246753246753247,17.662337662337659,16.623376623376622,15.844155844155845
70,data_20140725_170241_60010_compute-0-4.local.h5,18.476190476190474,11.428571428571427,14.285714285714285,16.761904761904759,10.666666666666666,10.095238095238093,7.2380952380952372,6.6666666666666661,7.8095238095238093,8.3809523809523796,7.9999999999999991,10.666666666666666,8.3809523809523796,8.9523809523809508,10.285714285714285,9.1428571428571423,8.3809523809523796,12.19047619047619,8.5714285714285712,10.285714285714285,157.14285714285714,17.904761904761902,3.0476190476190474,5.5238095238095237,9.3333333333333321,19.238095238095237,26.095238095238091,24.38095238095238,15.999999999999998,8.9523809523809508,4.1904761904761898,7.8095238095238093,7.2380952380952372,2.6666666666666665,7.4285714285714279,5.7142857142857135,6.0952380952380949,11.238095238095237,12.0,9.5238095238095237
70,data_20140725_170241_77328_compute-0-0.local.h5,16.904761904761905,19.047619047619047,16.666666666666664,14.047619047619047,16.428571428571427,17.142857142857142,21.19047619047619,17.619047619047617,20.476190476190474,16.428571428571427,18.095238095238091,20.476190476190474,22.857142857142854,16.428571428571427,20.476190476190474,21.19047619047619,19.523809523809522,19.999999999999996,18.571428571428569,20.952380952380949,170.47619047619045,33.80952380952381,10.238095238095237,8.0952380952380949,10.238095238095237,27.857142857142854,51.428571428571423,41.428571428571423,20.952380952380949,15.952380952380951,13.095238095238093,11.19047619047619,10.476190476190474,10.714285714285714,7.3809523809523805,9.761904761904761,15.476190476190476,23.095238095238095,23.333333333333329,26.428571428571427
70,data_20140725_173200_47257_compute-0-2.local.h5,18.979591836734691,17.959183673469386,17.142857142857142,17.959183673469386,15.510204081632653,18.163265306122447,17.755102040816325,19.795918367346939,20.204081632653057,22.448979591836732,20.816326530612244,23.469387755102037,17.959183673469386,21.020408163265301,25.510204081632651,22.857142857142854,25.102040816326529,19.387755102040813,19.999999999999996,16.530612244897956,148.9795918367347,36.734693877551017,14.489795918367346,11.632653061224488,12.244897959183671,15.714285714285714,26.938775510204081,32.244897959183675,28.367346938775508,16.938775510204081,17.551020408163264,12.040816326530612,12.448979591836732,16.530612244897956,17.551020408163264,21.428571428571427,20.408163265306122,15.714285714285714,18.77551020408163,17.346938775510203
70,data_20140725_173200_47258_compute-0-2.local.h5,15.714285714285714,16.428571428571427,19.523809523809522,18.571428571428569,16.904761904761905,16.666666666666664,16.666666666666664,18.571428571428569,17.38095238095238,16.666666666666664,20.238095238095234,24.047619047619044,20.952380952380949,19.285714285714285,21.666666666666664,18.809523809523807,18.809523809523807,18.571428571428569,16.666666666666664,15.238095238095235,164.52380952380952,35.952380952380949,9.2857142857142847,8.5714285714285712,12.142857142857142,29.285714285714285,52.142857142857139,30.714285714285712,16.19047619047619,10.952380952380953,12.619047619047619,12.619047619047619,12.857142857142856,12.142857142857142,15.238095238095235,13.333333333333332,13.333333333333332,20.238095238095234,17.619047619047617,18.333333333333332
70,data_20140725_173200_54594_compute-0-3.local.h5,20.761904761904759,14.285714285714285,13.142857142857141,16.952380952380953,16.38095238095238,12.38095238095238,15.238095238095235,14.857142857142856,14.476190476190474,13.333333333333332,14.857142857142856,18.857142857142854,16.952380952380953,13.904761904761902,15.428571428571429,16.761904761904759,16.38095238095238,18.285714285714285,14.476190476190474,13.714285714285712,144.95238095238093,27.619047619047613,6.6666666666666661,8.3809523809523796,18.476190476190474,32.761904761904759,21.714285714285712,16.38095238095238,12.952380952380951,9.3333333333333321,7.4285714285714279,11.80952380952381,10.285714285714285,9.7142857142857135,13.142857142857141,12.0,18.857142857142854,17.523809523809522,16.38095238095238,18.285714285714285
70,data_20140725_173200_54595_compute-0-3.local.h5,14.821428571428569,12.321428571428569,12.142857142857142,14.464285714285714,16.785714285714285,12.142857142857142,17.678571428571427,15.535714285714285,16.607142857142854,15.357142857142856,12.142857142857142,14.642857142857142,11.785714285714285,11.249999999999998,10.714285714285714,13.749999999999998,10.178571428571427,13.928571428571427,14.107142857142856,13.035714285714285,151.42857142857142,21.964285714285712,5.3571428571428568,4.1071428571428568,10.535714285714285,27.678571428571427,37.142857142857139,32.678571428571423,21.785714285714285,7.3214285714285712,3.9285714285714284,6.7857142857142847,4.9999999999999991,5.3571428571428568,3.5714285714285712,11.071428571428571,9.1071428571428559,14.285714285714285,16.964285714285712,14.464285714285714
70,data_20140725_173200_60857_compute-0-1.local.h5,20.238095238095234,17.619047619047617,24.761904761904759,21.19047619047619,23.095238095238095,19.761904761904759,21.904761904761905,19.999999999999996,21.666666666666664,19.047619047619047,21.19047619047619,22.142857142857142,20.714285714285712,21.19047619047619,19.999999999999996,19.999999999999996,16.904761904761905,20.476190476190474,20.714285714285712,15.952380952380951,170.23809523809524,33.095238095238095,13.095238095238093,14.523809523809522,28.333333333333329,51.428571428571423,56.428571428571423,32.142857142857139,22.38095238095238,13.809523809523807,12.142857142857142,12.38095238095238,14.761904761904761,11.19047619047619,13.571428571428569,13.333333333333332,22.142857142857142,28.095238095238095,30.714285714285712,22.142857142857142
