dbcount,filename,-95,-90,-85,-80,-75,-70,-65,-60,-55,-50,-45,-40,-35,-30,-25,-20,-15,-10,-5,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
70,data_20140725_170241_46170_compute-0-2.local.h5,1.6666666666666667,3.3333333333333335,2.2222222222222223,7.2222222222222223,11.111111111111112,18.333333333333336,6.1111111111111107,3.8888888888888893,2.2222222222222223,1.6666666666666667,1.6666666666666667,0.55555555555555558,1.6666666666666667,1.1111111111111112,1.6666666666666667,0.55555555555555558,1.1111111111111112,1.1111111111111112,2.2222222222222223,1.6666666666666667,0.55555555555555558,35.0,21.666666666666668,25.0,27.222222222222221,32.777777777777779,28.888888888888889,21.111111111111111,11.111111111111112,3.3333333333333335,1.6666666666666667,0.55555555555555558,0.0,0.0,0.0,0.0,0.55555555555555558,0.55555555555555558,0.55555555555555558,0.55555555555555558
70,data_20140725_170241_53507_compute-0-3.local.h5,2.0512820512820515,0.51282051282051289,0.0,1.5384615384615385,3.0769230769230771,1.5384615384615385,1.0256410256410258,0.0,0.51282051282051289,1.5384615384615385,3.0769230769230771,0.51282051282051289,2.0512820512820515,4.1025641025641031,4.6153846153846159,3.5897435897435899,2.0512820512820515,2.0512820512820515,4.6153846153846159,2.5641025641025643,6.666666666666667,32.307692307692307,15.897435897435898,14.358974358974359,11.282051282051283,11.282051282051283,11.282051282051283,3.5897435897435899,0.51282051282051289,0.0,0.0,0.0,0.51282051282051289,0.0,0.0,0.51282051282051289,0.0,0.51282051282051289,0.0,0.0
70,data_20140725_170241_59649_compute-0-1.local.h5,8.4848484848484844,14.545454545454545,10.303030303030303,12.121212121212121,13.333333333333334,9.0909090909090899,8.4848484848484844,4.8484848484848486,6.666666666666667,15.151515151515154,6.666666666666667,9.0909090909090899,7.2727272727272725,3.6363636363636362,6.0606060606060606,7.2727272727272725,4.8484848484848486,4.2424242424242422,1.8181818181818181,0.60606060606060608,1.8181818181818181,20.0,18.787878787878789,24.242424242424242,32.727272727272727,30.303030303030308,23.030303030303031,15.75757575757576,8.4848484848484844,2.4242424242424243,0.60606060606060608,0.0,0.0,0.0,0.0,0.60606060606060608,0.60606060606060608,0.0,0.60606060606060608,0.0
70,data_20140725_170241_60010_compute-0-4.local.h5,7.5555555555555554,8.0,4.8888888888888884,6.2222222222222223,4.0,1.3333333333333335,0.0,0.44444444444444448,0.0,0.0,0.44444444444444448,0.44444444444444448,0.44444444444444448,0.88888888888888895,0.0,0.44444444444444448,0.44444444444444448,0.0,0.0,0.0,1.7777777777777779,14.222222222222223,20.0,18.222222222222225,24.0,30.222222222222221,28.888888888888889,20.888888888888889,7.1111111111111116,3.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,data_20140725_170241_77328_compute-0-0.local.h5,0.55555555555555558,1.6666666666666667,0.0,1.1111111111111112,0.55555555555555558,0.55555555555555558,0.0,1.1111111111111112,0.55555555555555558,2.2222222222222223,3.3333333333333335,5.5555555555555562,6.666666666666667,8.8888888888888893,7.2222222222222223,3.3333333333333335,5.0,6.666666666666667,8.8888888888888893,12.777777777777779,5.0,4.4444444444444446,12.777777777777779,10.555555555555555,16.666666666666668,42.777777777777779,48.333333333333336,21.666666666666668,10.0,5.0,0.55555555555555558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55555555555555558
70,data_20140725_173200_47257_compute-0-2.local.h5,1.4285714285714286,0.95238095238095233,1.4285714285714286,0.47619047619047616,1.4285714285714286,2.8571428571428572,3.3333333333333335,5.2380952380952381,5.2380952380952381,7.6190476190476186,7.1428571428571432,9.0476190476190492,10.0,7.1428571428571432,6.666666666666667,17.142857142857146,10.476190476190476,6.1904761904761907,5.7142857142857144,3.3333333333333335,1.4285714285714286,14.285714285714286,12.857142857142858,9.0476190476190492,11.904761904761905,23.333333333333336,26.19047619047619,30.0,15.714285714285715,8.0952380952380949,1.9047619047619047,2.8571428571428572,3.3333333333333335,2.3809523809523809,1.9047619047619047,1.4285714285714286,1.4285714285714286,1.4285714285714286,4.2857142857142865,3.8095238095238093
70,data_20140725_173200_47258_compute-0-2.local.h5,0.55555555555555558,0.55555555555555558,0.0,1.1111111111111112,1.1111111111111112,0.55555555555555558,1.6666666666666667,1.6666666666666667,0.55555555555555558,1.1111111111111112,1.1111111111111112,5.0,7.7777777777777786,8.3333333333333339,5.0,4.4444444444444446,2.7777777777777781,1.6666666666666667,1.6666666666666667,1.1111111111111112,2.2222222222222223,23.333333333333336,12.777777777777779,13.888888888888891,25.555555555555557,31.666666666666668,27.777777777777782,15.0,2.2222222222222223,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,data_20140725_173200_54594_compute-0-3.local.h5,8.0,5.7777777777777786,2.666666666666667,2.666666666666667,1.7777777777777779,4.4444444444444446,4.0,5.3333333333333339,2.666666666666667,3.1111111111111112,2.2222222222222223,5.3333333333333339,3.1111111111111112,2.666666666666667,2.2222222222222223,3.5555555555555558,4.4444444444444446,6.2222222222222223,2.666666666666667,1.7777777777777779,4.0,24.888888888888889,17.777777777777779,26.222222222222221,33.777777777777779,36.44444444444445,16.888888888888889,14.666666666666668,6.2222222222222223,1.3333333333333335,0.0,0.0,0.0,0.0,0.88888888888888895,0.44444444444444448,0.44444444444444448,0.0,0.44444444444444448,0.44444444444444448
70,data_20140725_173200_54595_compute-0-3.local.h5,2.0833333333333335,1.6666666666666667,1.6666666666666667,5.8333333333333339,10.416666666666668,3.3333333333333335,6.666666666666667,7.5,8.75,5.0,5.0,2.5,3.75,4.5833333333333339,3.75,1.6666666666666667,2.916666666666667,3.75,5.8333333333333339,5.0,6.666666666666667,15.0,11.666666666666668,12.083333333333334,25.833333333333336,34.583333333333336,37.916666666666671,27.083333333333336,14.166666666666668,1.25,1.25,0.0,0.83333333333333337,0.83333333333333337,0.83333333333333337,0.0,0.0,0.0,0.83333333333333337,0.0
70,data_20140725_173200_60857_compute-0-1.local.h5,1.1111111111111112,0.55555555555555558,1.6666666666666667,2.7777777777777781,6.1111111111111107,2.7777777777777781,1.6666666666666667,2.7777777777777781,7.2222222222222223,3.3333333333333335,2.2222222222222223,0.55555555555555558,0.0,1.1111111111111112,0.0,0.55555555555555558,0.0,0.0,0.0,0.0,0.55555555555555558,7.7777777777777786,13.888888888888891,22.222222222222225,45.0,53.333333333333336,22.777777777777779,6.1111111111111107,0.55555555555555558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
