dbcount,filename,-95,-90,-85,-80,-75,-70,-65,-60,-55,-50,-45,-40,-35,-30,-25,-20,-15,-10,-5,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
70,data_20140725_170241_46170_compute-0-2.local.h5,4.9305555555555562,4.8611111111111107,4.7222222222222223,7.7083333333333339,10.902777777777779,12.708333333333334,7.9861111111111116,5.0694444444444446,2.2222222222222223,0.55555555555555558,0.55555555555555558,0.76388888888888884,0.69444444444444453,0.41666666666666669,0.83333333333333337,0.48611111111111116,0.90277777777777779,0.69444444444444453,0.83333333333333337,0.48611111111111116,47.986111111111114,17.777777777777779,18.888888888888889,28.333333333333336,50.486111111111114,78.611111111111114,76.3888888888889,46.527777777777779,23.263888888888889,7.291666666666667,1.4583333333333335,0.1388888888888889,0.0,0.0,0.0,0.069444444444444448,0.1388888888888889,0.20833333333333334,0.27777777777777779,0.27777777777777779
70,data_20140725_170241_53507_compute-0-3.local.h5,1.4102564102564104,1.153846153846154,1.2820512820512822,1.9230769230769229,1.4102564102564104,1.0256410256410258,0.76923076923076927,0.57692307692307698,0.38461538461538464,0.70512820512820518,1.153846153846154,1.7948717948717949,3.3974358974358974,4.166666666666667,4.166666666666667,4.551282051282052,4.4871794871794881,4.9358974358974361,6.8589743589743586,7.8205128205128212,54.935897435897438,19.487179487179485,15.256410256410255,12.756410256410257,17.820512820512821,23.07692307692308,21.153846153846153,10.961538461538462,3.525641025641026,0.44871794871794873,0.064102564102564111,0.064102564102564111,0.064102564102564111,0.0,0.0,0.0,0.0,0.064102564102564111,0.64102564102564108,1.2179487179487178
70,data_20140725_170241_59649_compute-0-1.local.h5,23.257575757575758,28.484848484848484,33.712121212121211,33.030303030303031,29.696969696969695,24.166666666666668,18.484848484848488,11.136363636363637,8.9393939393939394,9.7727272727272734,12.196969696969697,12.575757575757576,15.075757575757576,17.5,20.378787878787879,22.803030303030305,17.424242424242426,8.1060606060606055,1.2878787878787878,0.30303030303030304,33.484848484848484,15.75757575757576,18.712121212121211,35.075757575757578,56.363636363636367,64.545454545454547,54.924242424242422,38.333333333333336,18.484848484848488,5.2272727272727275,0.60606060606060608,0.07575757575757576,0.07575757575757576,0.0,0.0,0.0,0.0,0.22727272727272727,0.37878787878787878,0.15151515151515152
70,data_20140725_170241_60010_compute-0-4.local.h5,28.277777777777775,26.388888888888889,30.833333333333336,21.722222222222221,16.944444444444443,11.0,5.2222222222222223,1.0555555555555556,0.3888888888888889,0.3888888888888889,0.44444444444444448,0.22222222222222224,0.61111111111111105,0.11111111111111112,0.61111111111111105,0.61111111111111105,0.44444444444444448,0.66666666666666674,0.94444444444444442,1.6111111111111112,36.333333333333336,13.388888888888889,18.166666666666668,29.388888888888889,59.222222222222221,79.722222222222229,79.222222222222229,67.000000000000014,46.94444444444445,25.388888888888889,6.9444444444444455,0.11111111111111112,0.0,0.0,0.0,0.055555555555555559,0.0,0.0,0.055555555555555559,0.055555555555555559
70,data_20140725_170241_77328_compute-0-0.local.h5,1.3888888888888891,1.3888888888888891,1.9444444444444446,1.25,1.6666666666666667,2.1527777777777781,2.4305555555555554,2.5,3.0555555555555554,3.125,4.4444444444444446,5.9027777777777777,7.5694444444444455,9.1666666666666679,13.472222222222223,12.152777777777779,13.194444444444445,14.583333333333334,14.444444444444445,18.125,50.0,18.055555555555557,14.375,18.055555555555557,38.680555555555557,82.291666666666671,91.666666666666671,70.972222222222229,44.236111111111114,20.902777777777779,5.0,0.55555555555555558,0.0,0.0,0.0,0.0,0.0,0.0,0.069444444444444448,0.1388888888888889
70,data_20140725_173200_47257_compute-0-2.local.h5,0.41666666666666669,0.29761904761904762,0.17857142857142858,0.53571428571428581,0.65476190476190477,1.1904761904761905,1.3690476190476191,2.5,3.9285714285714288,5.2976190476190474,6.0714285714285712,5.7738095238095246,4.9404761904761907,6.1904761904761907,8.8690476190476186,11.071428571428573,12.142857142857142,9.1071428571428577,7.6785714285714279,6.0119047619047619,43.63095238095238,13.809523809523812,12.083333333333334,11.488095238095239,15.238095238095237,34.226190476190474,54.464285714285722,50.773809523809526,33.63095238095238,17.738095238095237,7.4404761904761907,1.25,0.35714285714285715,0.11904761904761904,0.11904761904761904,0.17857142857142858,0.059523809523809521,0.17857142857142858,0.35714285714285715,0.35714285714285715
70,data_20140725_173200_47258_compute-0-2.local.h5,2.0138888888888888,1.7361111111111114,1.4583333333333335,1.1111111111111112,1.3194444444444444,1.8055555555555556,1.4583333333333335,2.1527777777777781,2.1527777777777781,4.0277777777777777,5.2083333333333339,6.25,6.8055555555555554,7.0833333333333339,7.2222222222222223,5.4861111111111107,5.0,3.75,2.916666666666667,1.6666666666666667,42.986111111111114,12.916666666666668,13.194444444444445,18.055555555555557,41.111111111111114,78.472222222222229,78.541666666666671,41.388888888888886,14.583333333333334,3.125,0.0,0.069444444444444448,0.0,0.0,0.0,0.069444444444444448,0.20833333333333334,0.34722222222222227,0.41666666666666669,1.0416666666666667
70,data_20140725_173200_54594_compute-0-3.local.h5,14.888888888888889,12.555555555555555,12.166666666666666,9.7222222222222214,8.3888888888888893,7.3888888888888893,7.166666666666667,5.5555555555555562,4.4444444444444446,4.3888888888888893,5.6111111111111116,5.7222222222222223,4.9444444444444446,4.6111111111111116,5.5,8.8333333333333339,13.555555555555555,9.8888888888888893,7.8333333333333339,6.2777777777777777,42.444444444444443,19.0,24.611111111111114,39.666666666666671,68.055555555555557,69.444444444444443,50.611111111111114,40.555555555555557,21.611111111111111,5.9444444444444446,0.72222222222222232,0.11111111111111112,0.33333333333333337,0.44444444444444448,0.16666666666666669,0.16666666666666669,0.0,0.0,0.11111111111111112,0.055555555555555559
70,data_20140725_173200_54595_compute-0-3.local.h5,7.8125,5.78125,3.8020833333333335,6.666666666666667,8.0729166666666679,9.21875,12.916666666666668,13.489583333333334,12.395833333333334,11.40625,9.4791666666666679,9.6354166666666679,9.8958333333333339,9.0625,6.666666666666667,3.75,2.3958333333333335,2.8125,3.6458333333333335,4.53125,40.052083333333336,14.739583333333334,15.78125,21.927083333333336,49.0625,76.197916666666671,78.177083333333343,59.791666666666671,31.09375,10.677083333333334,2.604166666666667,0.46875,0.15625,0.0,0.0,0.10416666666666667,0.0,0.0,0.0,0.0
70,data_20140725_173200_60857_compute-0-1.local.h5,2.916666666666667,3.3333333333333335,5.5555555555555562,5.6944444444444446,5.9027777777777777,6.9444444444444455,6.666666666666667,6.5277777777777777,10.208333333333334,8.8888888888888893,7.7777777777777786,7.7083333333333339,9.0277777777777786,7.6388888888888884,4.7222222222222223,1.6666666666666667,1.1111111111111112,0.76388888888888884,0.69444444444444453,0.76388888888888884,43.541666666666671,19.930555555555557,22.847222222222225,41.94444444444445,84.375,114.86111111111113,98.75,62.222222222222229,32.152777777777779,7.916666666666667,0.20833333333333334,0.0,0.0,0.0,0.0,0.20833333333333334,0.1388888888888889,0.1388888888888889,0.20833333333333334,0.1388888888888889
