dbcount,filename,-95,-90,-85,-80,-75,-70,-65,-60,-55,-50,-45,-40,-35,-30,-25,-20,-15,-10,-5,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
70,data_20140620_222356_6044.h5,17.619047619047617,16.904761904761905,14.047619047619047,14.999999999999998,15.952380952380951,12.38095238095238,15.714285714285714,14.285714285714285,14.523809523809522,19.761904761904759,16.666666666666664,16.19047619047619,14.761904761904761,17.619047619047617,16.19047619047619,16.428571428571427,15.238095238095235,14.999999999999998,14.523809523809522,19.999999999999996,169.52380952380952,38.095238095238095,8.5714285714285712,6.6666666666666661,10.238095238095237,13.571428571428569,20.476190476190474,22.619047619047617,21.666666666666664,22.857142857142854,16.904761904761905,12.38095238095238,13.571428571428569,10.714285714285714,10.238095238095237,11.428571428571427,19.047619047619047,17.857142857142854,20.714285714285712,14.285714285714285
70,data_20140621_192551_6436.h5,18.571428571428569,21.666666666666664,22.619047619047617,21.19047619047619,18.809523809523807,13.809523809523807,18.333333333333332,19.285714285714285,18.333333333333332,18.571428571428569,19.523809523809522,20.952380952380949,21.904761904761905,20.238095238095234,19.523809523809522,23.095238095238095,16.428571428571427,19.999999999999996,19.761904761904759,19.285714285714285,163.8095238095238,48.095238095238088,22.619047619047617,25.714285714285712,22.38095238095238,22.619047619047617,24.047619047619044,20.238095238095234,16.904761904761905,11.666666666666664,14.999999999999998,15.476190476190476,21.666666666666664,22.38095238095238,24.047619047619044,23.095238095238095,23.095238095238095,19.285714285714285,19.047619047619047,19.285714285714285
70,data_20140622_163445_6840.h5,23.296703296703292,17.58241758241758,16.483516483516482,20.219780219780215,16.04395604395604,16.703296703296701,17.362637362637361,20.219780219780215,22.417582417582416,23.516483516483511,21.978021978021978,19.560439560439558,18.241758241758241,18.46153846153846,18.46153846153846,18.241758241758241,25.274725274725274,21.978021978021978,21.098901098901099,20.659340659340657,166.59340659340657,27.912087912087912,10.109890109890108,11.428571428571427,12.747252747252746,25.494505494505493,32.307692307692307,29.670329670329668,21.978021978021978,19.340659340659339,16.483516483516482,16.04395604395604,17.802197802197799,13.846153846153843,15.384615384615385,19.999999999999996,17.58241758241758,18.241758241758241,20.659340659340657,22.637362637362635
70,data_20140623_133824_7382.h5,15.824175824175823,17.802197802197799,14.505494505494504,12.747252747252746,13.186813186813184,13.406593406593405,14.725274725274724,11.428571428571427,15.604395604395604,16.04395604395604,11.428571428571427,14.065934065934066,17.142857142857142,18.681318681318679,13.406593406593405,17.58241758241758,11.648351648351646,13.626373626373624,14.505494505494504,11.648351648351646,156.7032967032967,42.637362637362635,8.1318681318681314,5.2747252747252746,5.7142857142857135,6.3736263736263732,13.186813186813184,16.263736263736263,19.780219780219777,15.164835164835162,8.5714285714285712,12.307692307692307,11.868131868131869,17.362637362637361,16.483516483516482,13.186813186813184,16.923076923076923,12.747252747252746,10.769230769230768,12.527472527472527
70,data_20140805_225422_104962_compute-0-5.local.h5,15.604395604395604,14.945054945054943,12.307692307692307,12.967032967032965,11.868131868131869,12.967032967032965,16.04395604395604,12.527472527472527,12.747252747252746,15.384615384615385,11.428571428571427,15.164835164835162,13.626373626373624,13.406593406593405,10.989010989010989,15.824175824175823,16.483516483516482,12.747252747252746,16.923076923076923,10.769230769230768,165.05494505494502,27.692307692307686,7.2527472527472518,10.109890109890108,10.549450549450549,13.186813186813184,17.362637362637361,21.098901098901099,20.659340659340657,15.824175824175823,10.549450549450549,7.4725274725274717,9.6703296703296697,12.747252747252746,12.087912087912088,13.626373626373624,15.824175824175823,16.04395604395604,14.065934065934066,15.384615384615385
70,data_20140805_225422_104963_compute-0-5.local.h5,15.714285714285714,14.285714285714285,13.333333333333332,16.666666666666664,14.761904761904761,12.619047619047619,14.761904761904761,11.19047619047619,12.619047619047619,15.952380952380951,17.142857142857142,17.38095238095238,14.523809523809522,14.761904761904761,13.571428571428569,15.238095238095235,13.095238095238093,14.761904761904761,14.523809523809522,10.476190476190474,171.19047619047618,24.285714285714285,11.428571428571427,6.6666666666666661,10.714285714285714,21.904761904761905,22.38095238095238,28.80952380952381,24.761904761904759,10.238095238095237,7.8571428571428568,8.0952380952380949,11.428571428571427,10.714285714285714,17.38095238095238,12.619047619047619,18.095238095238091,13.333333333333332,13.095238095238093,14.047619047619047
70,data_20140805_225422_129276_compute-0-9.local.h5,17.802197802197799,17.58241758241758,21.098901098901099,21.978021978021978,18.901098901098898,24.395604395604394,22.637362637362635,20.879120879120876,22.417582417582416,20.659340659340657,19.780219780219777,17.802197802197799,19.12087912087912,21.758241758241756,19.999999999999996,18.46153846153846,20.659340659340657,22.637362637362635,25.274725274725274,21.758241758241756,167.25274725274724,43.736263736263737,18.901098901098898,17.58241758241758,19.340659340659339,28.571428571428569,37.582417582417577,40.65934065934065,21.538461538461537,15.384615384615385,14.505494505494504,17.142857142857142,15.824175824175823,15.384615384615385,16.04395604395604,16.483516483516482,24.395604395604394,24.175824175824175,20.219780219780215,20.879120879120876
70,data_20140805_225422_129277_compute-0-9.local.h5,19.821428571428569,15.892857142857141,19.464285714285712,19.642857142857142,23.749999999999996,16.25,20.892857142857142,17.857142857142854,20.178571428571427,19.285714285714285,19.999999999999996,16.785714285714285,20.535714285714285,19.642857142857142,21.071428571428569,21.607142857142854,23.035714285714285,18.571428571428569,19.464285714285712,20.178571428571427,159.28571428571428,33.392857142857139,14.642857142857142,13.392857142857142,18.392857142857142,30.357142857142854,35.357142857142854,39.107142857142854,28.035714285714285,17.678571428571427,14.107142857142856,13.392857142857142,14.999999999999998,12.142857142857142,15.535714285714285,17.678571428571427,19.464285714285712,21.607142857142854,25.714285714285712,22.499999999999996
70,data_20140805_225422_134651_compute-0-8.local.h5,10.989010989010989,10.109890109890108,10.989010989010989,9.0109890109890092,15.384615384615385,11.428571428571427,10.769230769230768,14.945054945054943,15.164835164835162,10.989010989010989,11.208791208791208,13.186813186813184,16.04395604395604,10.989010989010989,16.04395604395604,12.307692307692307,15.164835164835162,15.164835164835162,11.868131868131869,12.087912087912088,164.61538461538458,21.318681318681318,2.1978021978021975,2.6373626373626373,5.2747252747252746,19.999999999999996,25.714285714285712,20.439560439560438,10.769230769230768,3.9560439560439558,7.9120879120879115,9.2307692307692299,8.7912087912087902,9.0109890109890092,8.3516483516483504,13.406593406593405,12.307692307692307,18.901098901098898,17.362637362637361,10.769230769230768
70,data_20140805_225422_134652_compute-0-8.local.h5,15.064935064935062,11.168831168831169,10.389610389610388,11.948051948051946,9.3506493506493502,14.285714285714285,16.88311688311688,15.324675324675322,16.88311688311688,18.7012987012987,20.519480519480517,12.987012987012987,15.324675324675322,11.168831168831169,12.727272727272725,15.324675324675322,15.844155844155845,24.155844155844154,17.142857142857142,15.844155844155845,159.22077922077921,32.467532467532465,5.1948051948051939,7.2727272727272716,22.077922077922075,36.883116883116877,24.935064935064929,11.168831168831169,7.7922077922077913,6.7532467532467528,12.207792207792206,7.7922077922077913,13.506493506493506,6.7532467532467528,9.870129870129869,16.103896103896105,17.922077922077921,17.662337662337659,18.441558441558438,15.584415584415583
