dbcount,filename,premean,premedian,prestd,postmean,postmedian,poststd
40,data_20140824_120817_32185_compute-0-35.local.h5,27.291666666666668,26.25,8.2887062630516422,109.16666666666667,110.0,8.4162541153017312
80,data_20140525_130513_20265.h5,20.625,18.75,8.1096883697553661,100.41666666666667,96.875,10.033089194653797
80,data_20140526_110240_20695.h5,17.01923076923077,16.25,4.0677357779204835,100.28846153846153,100.0,6.3564650109866445
80,data_20140527_101534_21120.h5,11.145833333333334,11.25,4.1099357622348522,98.333333333333329,99.375,8.8602363331227174
80,data_20140528_082350_21537.h5,15.576923076923077,13.75,4.1336835562957335,97.307692307692307,95.0,7.6179296770252858
80,data_20140529_061537_21860.h5,19.666666666666668,17.5,9.745267471713543,95.25,97.5,16.924200761884485
80,data_20140825_112944_135777_compute-0-0.local.h5,13.846153846153847,12.5,6.0480183234697336,98.557692307692307,98.75,4.8370896102342256
80,data_20140825_112953_135901_compute-0-0.local.h5,17.403846153846153,15.0,12.167039860802584,100.48076923076923,102.5,7.64680048728275
80,data_20140825_113008_118292_compute-0-1.local.h5,15.666666666666666,15.0,4.0052049468993056,86.583333333333329,93.75,29.179503977637321
80,data_20140825_113020_118416_compute-0-1.local.h5,16.53846153846154,16.25,2.8483294699228123,100.38461538461539,100.0,9.3455734757019382
80,data_20140825_113047_105368_compute-0-2.local.h5,12.596153846153847,12.5,4.0652727224249432,92.115384615384613,93.75,9.6201911063698162
50,data_20140721_113042_100163_compute-0-1.local.h5,18.76923076923077,18.0,4.4376015698018332,108.30769230769231,106.0,7.4317406595473461
50,data_20140721_115856_101223_compute-0-1.local.h5,20.800000000000001,22.0,5.226307081896902,100.40000000000001,108.0,19.959959919799438
50,data_20140721_115856_101752_compute-0-4.local.h5,23.0,17.0,16.765765985808972,102.0,101.0,7.4833147735478827
50,data_20140721_115856_101753_compute-0-4.local.h5,8.4615384615384617,8.0,3.9288544686584457,89.84615384615384,90.0,6.4011216965746689
50,data_20140721_115856_118732_compute-0-0.local.h5,20.76923076923077,18.0,11.091692432881514,94.92307692307692,92.0,13.002958243296911
50,data_20140721_115856_118733_compute-0-0.local.h5,31.428571428571427,32.0,8.6087101304370854,106.14285714285714,110.0,19.270771581922642
50,data_20140721_115856_88133_compute-0-2.local.h5,14.5,12.0,10.0,95.375,100.0,20.155644370746373
50,data_20140721_115856_88134_compute-0-2.local.h5,19.23076923076923,12.0,16.902434963410087,91.538461538461533,92.0,9.3150003096742164
50,data_20140721_115856_95593_compute-0-3.local.h5,18.46153846153846,18.0,4.6298917304724787,109.07692307692308,106.0,6.9096736350995442
